HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,211ZJMJUNU8LTJHCWLWRF8DC8O1G0H,A070850238T2SN4T1JFEH,Approved,Thu May 16 17:29:20 PDT 2013,Thu May 16 17:36:52 PDT 2013,"[""Seth"",""Victor"",""Owen"",""Don"",""Roger"",""Brian"",""Oscar"",""Terry"",""Sean"",""Isaac"",""Theodore"",""Douglas"",""Perry"",""Jerry"",""Alan"",""Richard"",""Kenneth"",""Eli"",""Will"",""Cyrus"",""Greg"",""Harry"",""Barry"",""Jake"",""Edward"",""Frank"",""Luke"",""Ian"",""Nelson"",""Rick"",""Corey"",""Kevin""]","""""","[0.675,0.7,0.9,0.375,1,0.45,0.6,0.775,0.375,0.975,0.625,0.7,0.675,0.575,0.425,0.675,0.75,0.275,0.6,0.4,0.575,0.975,0.45,0.65,0.65,0.65,0.55,0.125,0.325,0.45,0.55,0.35]","""F""","[19.99,190.99,2002,97.45,53,48.98,95.98,95.98,100,9998,1000,1900,197.45,997,203,997,2000.45,17.99,1000,480,100,10000,900,49,197.99,1000,200,20,49.99,10002,49.99,99.99]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""headphones"",""coffee maker"",""electric kettle"",""sweater"",""laptop"",""watch"",""sweater"",""coffee maker"",""laptop"",""sweater"",""laptop"",""watch"",""sweater"",""coffee maker"",""watch"",""laptop"",""coffee maker"",""coffee maker"",""laptop"",""headphones"",""laptop"",""electric kettle"",""coffee maker"",""electric kettle"",""sweater"",""electric kettle"",""electric kettle"",""laptop"",""sweater"",""watch"",""sweater"",""electric kettle""]","""4""","[57,20,15,43,90,66,35,19,83,48,86,71,36,30,76,94,31,25,88,61,91,8,22,10,44,6,12,81,34,80,42,11]","[""sharp"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp""]","[""21"",""200"",""2002"",""97"",""53"",""50"",""100"",""100"",""100"",""9998"",""1000"",""2000"",""200"",""997"",""203"",""997"",""1999"",""17"",""10000"",""498"",""102"",""10000"",""1000"",""49"",""197"",""1000"",""199"",""20"",""50"",""10002"",""53"",""102""]","""25"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2I6BDPGFL6VCJ9PENS4WOOV5HSXJ43,A216Y6S1M96CSR,Approved,Thu May 16 17:34:25 PDT 2013,Thu May 16 17:40:39 PDT 2013,"[""Howard"",""Oliver"",""Terry"",""Isaac"",""Leon"",""Alex"",""Ray"",""Laurence "",""Zach"",""Phillip"",""Corey"",""Calvin"",""Will"",""Harry"",""Victor"",""Rick"",""Rodney"",""Adam"",""Cyrus"",""Bob"",""Theodore"",""Jordan"",""Keith"",""Albert"",""Richard"",""Bart"",""Don"",""Steve"",""Luke"",""Ryan"",""Jake"",""Alan""]","""none""","[0.5,1,0.25,1,0.625,0.25,1,0.75,0,1,0.5,0.625,1,1,0.75,1,0.85,0.75,1,0.575,0.525,0.15,0.5,1,0.65,0.425,0.7,0.25,0.625,0.35,0.55,0.675]","""M""","[53,1000,100,20,850,35,30,50,850,50,47,35,850,35,50,30,850,30,50,35,850,50,50,75,805,20,20,75,35,35,35,30]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""watch"",""headphones"",""coffee maker"",""sweater"",""laptop"",""electric kettle"",""watch"",""headphones"",""laptop"",""headphones"",""sweater"",""electric kettle"",""laptop"",""electric kettle"",""coffee maker"",""watch"",""laptop"",""watch"",""headphones"",""electric kettle"",""laptop"",""headphones"",""headphones"",""coffee maker"",""laptop"",""sweater"",""sweater"",""coffee maker"",""electric kettle"",""coffee maker"",""electric kettle"",""watch""]","""6""","[74,54,19,48,96,1,78,51,84,55,42,3,88,8,20,80,87,67,61,2,86,49,50,21,94,41,43,18,12,17,10,76]","[""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp""]","[""53"",""1000"",""100"",""10002"",""9997"",""20"",""999"",""100"",""200"",""2000"",""47"",""100"",""10000"",""10000"",""200"",""9998"",""2000"",""100"",""503"",""50"",""1000"",""20"",""50"",""500"",""1002"",""17"",""101"",""50"",""203"",""20"",""51"",""202""]","""55"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,25GK5UFJ51Y7KRE4B3HS7CSXB9L8BF,A1VL7AAOUPDN72,Approved,Thu May 16 17:29:19 PDT 2013,Thu May 16 17:43:49 PDT 2013,"[""Sean"",""Darren"",""Oscar"",""Eric"",""Alex"",""Ed"",""Paul"",""Keith"",""Todd"",""Andrew"",""Howard"",""Richard"",""Luke"",""Jeff"",""Oliver"",""Terry"",""Scott"",""Perry"",""Ted"",""Victor"",""Carl"",""Irvin"",""Russell"",""Michael"",""Kevin"",""Ivan"",""Hal"",""Laurence "",""Fred"",""Phillip"",""Frank"",""Albert""]","""Very Nice Survey""","[0.75,0.225,0.225,0,0.5,0.275,0,0.25,0.5,0.025,1,0.5,0.5,0.25,0,0.975,0.275,0.275,0,0.5,0,0.05,0.025,0.5,0.5,0.5,0.5,0.25,0,0.025,0,0.25]","""M""","[700.99,300.5,20,10.99,25.99,300.25,300.99,10.99,90.99,20.99,48.25,700.99,100.99,100.99,20.99,100.99,700.99,20.99,20.99,100.99,700.99,100.99,19.99,50.99,60.99,50.99,100.99,19.99,19.99,19.99,50,100.99]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""laptop"",""coffee maker"",""sweater"",""headphones"",""electric kettle"",""electric kettle"",""electric kettle"",""headphones"",""watch"",""sweater"",""watch"",""laptop"",""electric kettle"",""watch"",""headphones"",""coffee maker"",""laptop"",""sweater"",""sweater"",""coffee maker"",""laptop"",""coffee maker"",""headphones"",""watch"",""electric kettle"",""electric kettle"",""coffee maker"",""headphones"",""sweater"",""headphones"",""electric kettle"",""coffee maker""]","""4""","[83,24,35,63,1,5,16,50,75,40,74,94,12,77,54,19,92,36,39,20,95,29,56,68,11,9,28,51,45,55,6,21]","[""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round""]","[""100"",""10000"",""100"",""2002"",""20"",""500"",""9998"",""50"",""98"",""10000"",""48"",""1001"",""203"",""497"",""1000"",""100"",""201"",""200"",""2000"",""200"",""2003"",""497"",""10000"",""200"",""101"",""22"",""197"",""100"",""502"",""2000"",""1000"",""500""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2R8YQ4J3NAB65SCKBTPYOT1X80LDQ4,A2KUCGUIUBGDDU,Approved,Thu May 16 17:40:15 PDT 2013,Thu May 16 17:45:18 PDT 2013,"""""","""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[28,84,93,17,95,13,9,47,44,55,71,29,82,90,72,67,31,51,46,43,32,8,34,78,57,65,68,33,14,10,77,66]","[""197"",""200"",""497"",""20"",""1997"",""501"",""18"",""2001"",""199"",""2000"",""2000"",""498"",""50"",""52"",""10000"",""100"",""1998"",""100"",""1003"",""98"",""10002"",""10000"",""50"",""997"",""17"",""20"",""200"",""20"",""1002"",""52"",""502"",""50""]","""35""","[""Hal"",""Zach"",""Joseph"",""Ryan"",""Carl"",""Mark"",""Ivan"",""Henry"",""Edward"",""Phillip"",""Douglas"",""Irvin"",""Kirk"",""Roger"",""Justin"",""Adam"",""Kenneth"",""Laurence "",""Garrett"",""Don"",""Larry"",""Harry"",""Nelson"",""Ray"",""Seth"",""Charles"",""Michael"",""Martin"",""Ned"",""Jake"",""Jeff"",""Brian""]","[0.6,0.125,0.6,0,0.725,1,0.375,1,0.7,1,0.875,0.725,0,0,1,0.325,1,0.3,1,0.35,1,1,0.325,0.7,0.05,0.2,0.375,0.025,1,0.725,0.975,0.275]","""M""","[196.99,200,497.99,20,1997,20,20,50,50,100,200,20,500,500,200,100,20,100,50,98,20,20,50,200,17,20,200,50,20,20,200,50]",1,"[""coffee maker"",""laptop"",""laptop"",""coffee maker"",""laptop"",""electric kettle"",""electric kettle"",""sweater"",""sweater"",""headphones"",""watch"",""coffee maker"",""laptop"",""laptop"",""watch"",""watch"",""coffee maker"",""headphones"",""sweater"",""sweater"",""coffee maker"",""electric kettle"",""sweater"",""watch"",""headphones"",""watch"",""watch"",""sweater"",""electric kettle"",""electric kettle"",""watch"",""watch""]","""0""","[""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round""]"
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2DC4F0OHOVR1YVNPK7C98HEGLVE34E,ARTXJCCDS1B2A,Approved,Thu May 16 17:38:51 PDT 2013,Thu May 16 17:48:56 PDT 2013,"[""Darren"",""Ed"",""Jack"",""Cyrus"",""Fred"",""Corey"",""Irvin"",""Tim"",""James"",""Jake"",""Sean"",""Charles"",""Roger"",""Mark"",""Rodney"",""George"",""Owen"",""Henry"",""Jerry"",""Andrew"",""Eli"",""Ray"",""Jeff"",""Todd"",""Carl"",""Bob"",""Russell"",""Oliver"",""Larry"",""Ben"",""Edward"",""Hal""]","""""","[1,0.875,0.075,0.675,0.625,0.5,0.75,0.5,0.5,0.5,0.35,0.5,0.075,0.85,0.425,0.875,0.825,0.85,0.825,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.85,0.925,0.5,0.5,0.5]","""M""","[24.95,19.95,700,25.99,49.95,49.95,24.95,24.95,99.95,15.95,695.99,99.95,695.99,15.95,695.99,19.95,19.95,49.95,24.95,49.95,24.95,99.95,99.95,99.95,695.99,19.95,29.95,29.95,29.95,39.95,49.95,29.95]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""coffee maker"",""electric kettle"",""laptop"",""headphones"",""sweater"",""sweater"",""coffee maker"",""headphones"",""watch"",""electric kettle"",""laptop"",""watch"",""laptop"",""electric kettle"",""laptop"",""electric kettle"",""electric kettle"",""sweater"",""coffee maker"",""sweater"",""coffee maker"",""watch"",""watch"",""watch"",""laptop"",""electric kettle"",""headphones"",""headphones"",""coffee maker"",""headphones"",""sweater"",""coffee maker""]","""4""","[24,5,89,61,45,42,29,58,69,10,83,65,90,13,87,7,15,47,30,40,25,78,77,75,95,2,56,54,32,60,44,28]","[""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp""]","[""10000"",""500"",""19"",""501"",""499"",""52"",""502"",""51"",""500"",""52"",""100"",""20"",""47"",""503"",""2000"",""2000"",""1997"",""2002"",""998"",""10000"",""21"",""997"",""497"",""101"",""1998"",""50"",""10000"",""1000"",""9998"",""199"",""202"",""202""]","""65"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2T9STLB3L0FBDM8T7O5JXEVIUCWVJT,A3D4HVBILP7RTZ,Approved,Thu May 16 17:39:27 PDT 2013,Thu May 16 17:51:51 PDT 2013,"[""Eli"",""Steve"",""Jerry"",""Andrew"",""Jack"",""Daniel"",""Ben"",""Roger"",""Aaron"",""Justin"",""Alex"",""Charles"",""Gabe"",""Ted"",""Larry"",""Hal"",""Carl"",""Ron"",""Henry"",""Ed"",""Phillip"",""Perry"",""Ray"",""Ian"",""Laurence "",""Richard"",""Fred"",""Cameron"",""Dave"",""Scott"",""Kirk"",""Norman""]","""""","[0.25,0.25,0,0.25,0,1,0.775,0.025,0.275,1,0.325,0.25,0.25,0.95,0.975,0.5,0.75,0.5,1,0.975,0.95,0.775,0.8,0.05,0.275,0.5,1,0.975,0.85,0.25,0,1]","""M""","[20,40,100,25,500,80,80,500,80,45,25,20,50,25,50,50,500,25,25,20,80,25,30,500,80,500,25,50,20,500,500,80]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""coffee maker"",""coffee maker"",""coffee maker"",""sweater"",""laptop"",""headphones"",""headphones"",""laptop"",""headphones"",""watch"",""electric kettle"",""watch"",""coffee maker"",""sweater"",""coffee maker"",""coffee maker"",""laptop"",""sweater"",""sweater"",""electric kettle"",""headphones"",""sweater"",""watch"",""laptop"",""headphones"",""laptop"",""sweater"",""coffee maker"",""electric kettle"",""laptop"",""laptop"",""headphones""]","""8""","[25,18,30,40,89,62,60,90,59,72,1,65,27,39,32,28,95,37,47,5,55,36,78,81,51,94,45,23,4,92,82,53]","[""sharp"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""round"",""round""]","[""18"",""50"",""1001"",""10000"",""17"",""997"",""203"",""49"",""98"",""10000"",""20"",""20"",""98"",""2000"",""10002"",""197"",""2002"",""500"",""1997"",""500"",""2000"",""200"",""999"",""20"",""100"",""999"",""497"",""2000"",""200"",""202"",""50"",""500""]","""45"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2K22SEIUUU00I3AP699IY8S6JNGRRR,A1P7J7G4YISG4A,Approved,Thu May 16 17:49:04 PDT 2013,Thu May 16 17:54:47 PDT 2013,"[""Oscar"",""Terry"",""Howard"",""Norman"",""Matt"",""Jake"",""Carl"",""Luke"",""Albert"",""Dean"",""Alex"",""Rodney"",""Greg"",""Sam"",""Martin"",""Douglas"",""Eric"",""Justin"",""Russell"",""Aaron"",""Jerry"",""Roger"",""Todd"",""Tim"",""Cyrus"",""Frank"",""Kevin"",""John"",""Chris"",""Phillip"",""Garrett"",""Keith""]","""""","[0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.75,1,0.5,0.25,0.75,0.25,0.975,0.25,0.75,0.75,1,0.975,0.5,0.75,0.25,0.5,0.5,0.75,1,0.75,0.75,1,0.975,0.75,0.5]","""F""","[99.99,99.99,48.99,499.99,200,47.99,1998,202.99,500,499.99,19.95,2000,99,999.99,19.95,2000,1998,9999.99,9999.99,99,1003,51,98,53,500.99,999.99,102,1000,9999,1999.99,998,50]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""sweater"",""coffee maker"",""watch"",""headphones"",""headphones"",""electric kettle"",""laptop"",""electric kettle"",""coffee maker"",""laptop"",""electric kettle"",""laptop"",""laptop"",""sweater"",""sweater"",""watch"",""headphones"",""watch"",""headphones"",""headphones"",""coffee maker"",""laptop"",""watch"",""headphones"",""headphones"",""electric kettle"",""electric kettle"",""watch"",""headphones"",""headphones"",""sweater"",""headphones""]","""4""","[35,19,74,53,52,10,95,12,21,85,1,87,91,38,33,71,63,72,56,59,30,90,75,58,61,6,11,70,64,55,46,50]","[""round"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round""]","[""100"",""100"",""49"",""500"",""200"",""48"",""1998"",""203"",""500"",""500"",""20"",""2000"",""99"",""1000"",""20"",""2000"",""1998"",""10000"",""10000"",""99"",""1003"",""51"",""98"",""53"",""501"",""1000"",""102"",""1000"",""9999"",""2000"",""997"",""50""]","""35"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2H51X3V0FK0CIXSOA6D7VKKDACBMF8,AULC5HR1BBHMA,Approved,Thu May 16 18:06:33 PDT 2013,Thu May 16 18:12:55 PDT 2013,"[""Roger"",""Todd"",""Oliver"",""Daniel"",""Luke"",""Albert"",""Oscar"",""Garrett"",""Joseph"",""Larry"",""Cameron"",""Barry"",""Felix"",""Howard"",""Douglas"",""Bart"",""Zach"",""Norman"",""Kirk"",""Irvin"",""Sean"",""Will"",""Steve"",""Greg"",""Harry"",""Calvin"",""Gabe"",""Frank"",""Rodney"",""Henry"",""Mark"",""Dave""]","""Thanks!  that was different!""","[0.25,0.275,0.95,1,0.725,0.975,0.5,0.975,0.55,0.975,0.975,0.975,0.125,0.5,0.75,0.15,0.325,0.75,0.05,0.725,0.25,0.975,0.5,0.25,0.975,0.5,0.5,0.75,0.5,0.9,0.75,0.5]","""M""","[300,97,200,200,50,50,100,100,498,50,50,50,47,52,2000,18,200,200,300,50,200,300,500,300,80,100,103,80,2000,200,80,200]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""laptop"",""watch"",""headphones"",""headphones"",""electric kettle"",""coffee maker"",""sweater"",""sweater"",""laptop"",""coffee maker"",""coffee maker"",""coffee maker"",""coffee maker"",""watch"",""watch"",""sweater"",""laptop"",""headphones"",""laptop"",""coffee maker"",""laptop"",""laptop"",""coffee maker"",""laptop"",""electric kettle"",""electric kettle"",""coffee maker"",""electric kettle"",""laptop"",""sweater"",""electric kettle"",""electric kettle""]","""0""","[90,75,54,62,12,21,35,46,93,32,23,22,26,74,71,41,84,53,82,29,83,88,18,91,8,3,27,6,87,47,13,4]","[""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round""]","[""47"",""97"",""1000"",""1001"",""201"",""500"",""100"",""1001"",""498"",""10001"",""2000"",""1000"",""47"",""52"",""2000"",""18"",""200"",""500"",""50"",""501"",""100"",""10000"",""50"",""101"",""10000"",""100"",""103"",""1000"",""2000"",""1997"",""501"",""200""]","""65"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,27P2Q45UUKQOSTDNS6ESEOG4QLOCUH,A1WPUXOYDFSG6T,Approved,Thu May 16 18:15:27 PDT 2013,Thu May 16 18:21:47 PDT 2013,"""""","""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[61,52,84,63,23,92,88,83,31,54,91,9,5,78,50,32,82,87,6,44,48,38,8,85,81,69,33,90,30,12,57,46]","[""501"",""200"",""200"",""1999"",""2000"",""202"",""10000"",""100"",""1997"",""1000"",""98"",""18"",""500"",""1001"",""50"",""10003"",""50"",""2000"",""1000"",""202"",""9999"",""1000"",""10000"",""500"",""20"",""500"",""20"",""47"",""1001"",""199"",""18"",""998""]","""35""","[""Cyrus"",""Matt"",""Zach"",""Eric"",""Cameron"",""Scott"",""Will"",""Sean"",""Kenneth"",""Oliver"",""Greg"",""Ivan"",""Ed"",""Ray"",""Keith"",""Larry"",""Kirk"",""Rodney"",""Frank"",""Edward"",""Isaac"",""Sam"",""Harry"",""Dean"",""Ian"",""James"",""Martin"",""Roger"",""Jerry"",""Luke"",""Seth"",""Garrett""]","[0.25,0.25,0.15,0.75,0.25,0.2,0.35,0.1,0.7,0.75,0.05,0.025,0.85,0.25,0.1,0.95,0,0.375,0.85,0.575,0.825,0.75,1,0.45,0,0.25,0.075,0.025,0.675,0.575,0.05,0.675]","""F""","[499.99,200,200,2000,2000,202,9500,100,1997,1100,98,18,495,1001,50,10000,50,2000,1000,202,9999,1000,10000,499,18,500,15,47,1001,199,18,998]",1,"[""headphones"",""headphones"",""laptop"",""headphones"",""coffee maker"",""laptop"",""laptop"",""laptop"",""coffee maker"",""headphones"",""laptop"",""electric kettle"",""electric kettle"",""watch"",""headphones"",""coffee maker"",""laptop"",""laptop"",""electric kettle"",""sweater"",""sweater"",""sweater"",""electric kettle"",""laptop"",""laptop"",""watch"",""sweater"",""laptop"",""coffee maker"",""electric kettle"",""headphones"",""sweater""]","""6""","[""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp""]"
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,2HWJ79KQW618HHWZTK3DA5XG3E5JL9,A16WTL2DOIQ5SV,Approved,Thu May 16 18:16:10 PDT 2013,Thu May 16 18:22:20 PDT 2013,"[""Sean"",""Henry"",""Will"",""Ray"",""Joseph"",""Dean"",""Corey"",""Gabe"",""Darren"",""Chris"",""Ed"",""Kenneth"",""Theodore"",""Ian"",""Albert"",""Carl"",""Alex"",""Ned"",""Ben"",""Larry"",""Jeff"",""Felix"",""Terry"",""Kirk"",""Michael"",""Sam"",""Daniel"",""Laurence "",""Adam"",""James"",""Edward"",""Eric""]","""I thought it was a fun and interesting HIT.""","[0.6,0.875,0.725,0.75,0.5,0.5,0.4,0.625,0.75,0.875,0.5,0.75,0.75,0.125,0.75,0.875,0.175,0.875,0.5,0.875,0.5,0.05,0.5,0.125,0.5,0.875,0.875,0.5,0.5,0.5,0.825,0.85]","""M""","[100,50,500,998,500,500,50,100,100,300,500,100,1000,500,100,1500,150,150,200,100,500,100,100,500,200,100,300,100,100,500,100,300]",1,"""English""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""laptop"",""sweater"",""laptop"",""watch"",""laptop"",""laptop"",""sweater"",""coffee maker"",""coffee maker"",""headphones"",""electric kettle"",""coffee maker"",""laptop"",""laptop"",""coffee maker"",""laptop"",""electric kettle"",""electric kettle"",""headphones"",""coffee maker"",""watch"",""coffee maker"",""coffee maker"",""laptop"",""watch"",""sweater"",""headphones"",""headphones"",""watch"",""watch"",""sweater"",""headphones""]","""6""","[83,47,88,78,93,85,42,27,24,64,5,31,86,81,21,95,1,14,60,32,77,26,19,82,68,38,62,51,67,69,44,63]","[""round"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""sharp"",""round"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""sharp""]","[""100"",""2001"",""10000"",""998"",""497"",""500"",""47"",""99"",""10000"",""9998"",""500"",""2001"",""1000"",""20"",""500"",""2001"",""20"",""1003"",""199"",""10001"",""503"",""47"",""100"",""50"",""200"",""1000"",""998"",""100"",""100"",""500"",""197"",""2002""]","""25"""
27M5UUKQOYGNC9RSODFG6109447XFE,Guess the price!,1 1,23QMNCWYB49F35IXD2S1PONWIQYNR6,A3UX6ETXQOCG65,Approved,Thu May 16 18:16:54 PDT 2013,Thu May 16 18:25:52 PDT 2013,"[""Ted"",""Corey"",""Nelson"",""Matt"",""Carl"",""Mark"",""Todd"",""Bob"",""Steve"",""Leon"",""Felix"",""Russell"",""Dean"",""George"",""Frank"",""John"",""Jack"",""Garrett"",""Fred"",""Gabe"",""Will"",""Sean"",""Ned"",""Richard"",""Daniel"",""Darren"",""Owen"",""Brian"",""Ian"",""Alex"",""Henry"",""Oscar""]","""""","[0.6,0.25,0.25,0.375,0.25,0.85,0.25,0.25,0.25,0.975,0.25,0.925,0.225,0.975,0.85,0.5,0.025,0.75,0.875,0.475,0.875,0.175,0.825,0.575,0.95,0.975,0.9,0.25,0.025,0.1,0.925,0.475]","""F""","[1999.99,52.99,50,199.99,1997,500.99,101,50,50,10000.99,48,100000,500,2000,1000,1000,22.99,999,498,103,10000,100,998.99,997,1001,10000,1997,49.99,19.99,19.99,2000.99,100]",1,"""english""","[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]","[""sweater"",""sweater"",""sweater"",""headphones"",""laptop"",""electric kettle"",""watch"",""electric kettle"",""coffee maker"",""laptop"",""coffee maker"",""headphones"",""laptop"",""electric kettle"",""electric kettle"",""watch"",""laptop"",""sweater"",""sweater"",""coffee maker"",""laptop"",""laptop"",""electric kettle"",""laptop"",""headphones"",""coffee maker"",""electric kettle"",""watch"",""laptop"",""electric kettle"",""sweater"",""sweater""]","""4""","[39,42,34,52,95,13,75,2,18,96,26,56,85,7,6,70,89,46,45,27,88,83,14,94,62,24,15,66,81,1,47,35]","[""round"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""round"",""round"",""round"",""round"",""round"",""sharp"",""sharp"",""sharp"",""sharp"",""round"",""round"",""sharp"",""sharp"",""sharp"",""round"",""sharp"",""round"",""round"",""round"",""sharp"",""round""]","[""2000"",""53"",""50"",""200"",""1997"",""501"",""101"",""50"",""50"",""10001"",""48"",""10000"",""500"",""2000"",""1000"",""1000"",""23"",""999"",""498"",""103"",""10000"",""100"",""999"",""997"",""1001"",""10000"",""1997"",""50"",""20"",""20"",""2001"",""100""]","""35"""
