workerID,gender,language,income,age,utteranceID,domain,utteranceType,utteranceRounded,exactUtterance,utterance,utteranceLength,opinionProb,order,interpretation,interpretationType,interpretationRounded,interpretationProb
A3NOYN845TEJIH,M,english,6,45,93,laptop,sharp,500,five hundred two,501,3,0.275,3,500,round,500,0.358974358974
A3NOYN845TEJIH,M,english,6,45,93,laptop,sharp,500,five hundred two,501,3,0.275,3,501,sharp,500,0.474358974359
A3NOYN845TEJIH,M,english,6,45,93,laptop,sharp,500,five hundred two,501,3,0.275,3,2000,round,2000,0.0769230769231
A3NOYN845TEJIH,M,english,6,45,93,laptop,sharp,500,five hundred two,501,3,0.275,3,2001,sharp,2000,0.0384615384615
A3NOYN845TEJIH,M,english,6,45,93,laptop,sharp,500,five hundred two,501,3,0.275,3,10000,round,10000,0.025641025641
A3NOYN845TEJIH,M,english,6,45,93,laptop,sharp,500,five hundred two,501,3,0.275,3,10001,sharp,10000,0.025641025641
A3NOYN845TEJIH,M,english,6,45,85,laptop,round,500,five hundred,500,2,0.175,4,500,round,500,0.397849462366
A3NOYN845TEJIH,M,english,6,45,85,laptop,round,500,five hundred,500,2,0.175,4,501,sharp,500,0.333333333333
A3NOYN845TEJIH,M,english,6,45,85,laptop,round,500,five hundred,500,2,0.175,4,2000,round,2000,0.0967741935484
A3NOYN845TEJIH,M,english,6,45,85,laptop,round,500,five hundred,500,2,0.175,4,2001,sharp,2000,0.0645161290323
A3NOYN845TEJIH,M,english,6,45,85,laptop,round,500,five hundred,500,2,0.175,4,10000,round,10000,0.0645161290323
A3NOYN845TEJIH,M,english,6,45,85,laptop,round,500,five hundred,500,2,0.175,4,10001,sharp,10000,0.0430107526882
A3NOYN845TEJIH,M,english,6,45,87,laptop,round,2000,two thousand,2000,2,0.675,5,500,round,500,0.139534883721
A3NOYN845TEJIH,M,english,6,45,87,laptop,round,2000,two thousand,2000,2,0.675,5,501,sharp,500,0.104651162791
A3NOYN845TEJIH,M,english,6,45,87,laptop,round,2000,two thousand,2000,2,0.675,5,2000,round,2000,0.383720930233
A3NOYN845TEJIH,M,english,6,45,87,laptop,round,2000,two thousand,2000,2,0.675,5,2001,sharp,2000,0.267441860465
A3NOYN845TEJIH,M,english,6,45,87,laptop,round,2000,two thousand,2000,2,0.675,5,10000,round,10000,0.0581395348837
A3NOYN845TEJIH,M,english,6,45,87,laptop,round,2000,two thousand,2000,2,0.675,5,10001,sharp,10000,0.046511627907
A3NOYN845TEJIH,M,english,6,45,88,laptop,round,10000,ten thousand,10000,2,0.95,6,500,round,500,0.0843373493976
A3NOYN845TEJIH,M,english,6,45,88,laptop,round,10000,ten thousand,10000,2,0.95,6,501,sharp,500,0.0361445783133
A3NOYN845TEJIH,M,english,6,45,88,laptop,round,10000,ten thousand,10000,2,0.95,6,2000,round,2000,0.313253012048
A3NOYN845TEJIH,M,english,6,45,88,laptop,round,10000,ten thousand,10000,2,0.95,6,2001,sharp,2000,0.325301204819
A3NOYN845TEJIH,M,english,6,45,88,laptop,round,10000,ten thousand,10000,2,0.95,6,10000,round,10000,0.168674698795
A3NOYN845TEJIH,M,english,6,45,88,laptop,round,10000,ten thousand,10000,2,0.95,6,10001,sharp,10000,0.0722891566265
ABBQZ94MQ3K2N,M,English,4,35,95,laptop,sharp,2000,two thousand one,2001,3,0.25,1,500,round,500,0.12987012987
ABBQZ94MQ3K2N,M,English,4,35,95,laptop,sharp,2000,two thousand one,2001,3,0.25,1,501,sharp,500,0.12987012987
ABBQZ94MQ3K2N,M,English,4,35,95,laptop,sharp,2000,two thousand one,2001,3,0.25,1,2000,round,2000,0.25974025974
ABBQZ94MQ3K2N,M,English,4,35,95,laptop,sharp,2000,two thousand one,2001,3,0.25,1,2001,sharp,2000,0.480519480519
ABBQZ94MQ3K2N,M,English,4,35,95,laptop,sharp,2000,two thousand one,2001,3,0.25,1,10000,round,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,95,laptop,sharp,2000,two thousand one,2001,3,0.25,1,10001,sharp,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,85,laptop,round,500,five hundred,500,2,0.25,2,500,round,500,0.444444444444
ABBQZ94MQ3K2N,M,English,4,35,85,laptop,round,500,five hundred,500,2,0.25,2,501,sharp,500,0.333333333333
ABBQZ94MQ3K2N,M,English,4,35,85,laptop,round,500,five hundred,500,2,0.25,2,2000,round,2000,0.111111111111
ABBQZ94MQ3K2N,M,English,4,35,85,laptop,round,500,five hundred,500,2,0.25,2,2001,sharp,2000,0.111111111111
ABBQZ94MQ3K2N,M,English,4,35,85,laptop,round,500,five hundred,500,2,0.25,2,10000,round,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,85,laptop,round,500,five hundred,500,2,0.25,2,10001,sharp,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,96,laptop,sharp,10000,nine thousand nine hundred ninety eight,10001,6,1,3,500,round,500,0.1375
ABBQZ94MQ3K2N,M,English,4,35,96,laptop,sharp,10000,nine thousand nine hundred ninety eight,10001,6,1,3,501,sharp,500,0.1375
ABBQZ94MQ3K2N,M,English,4,35,96,laptop,sharp,10000,nine thousand nine hundred ninety eight,10001,6,1,3,2000,round,2000,0.3625
ABBQZ94MQ3K2N,M,English,4,35,96,laptop,sharp,10000,nine thousand nine hundred ninety eight,10001,6,1,3,2001,sharp,2000,0.3625
ABBQZ94MQ3K2N,M,English,4,35,96,laptop,sharp,10000,nine thousand nine hundred ninety eight,10001,6,1,3,10000,round,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,96,laptop,sharp,10000,nine thousand nine hundred ninety eight,10001,6,1,3,10001,sharp,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,88,laptop,round,10000,ten thousand,10000,2,1,4,500,round,500,0.128205128205
ABBQZ94MQ3K2N,M,English,4,35,88,laptop,round,10000,ten thousand,10000,2,1,4,501,sharp,500,0.128205128205
ABBQZ94MQ3K2N,M,English,4,35,88,laptop,round,10000,ten thousand,10000,2,1,4,2000,round,2000,0.371794871795
ABBQZ94MQ3K2N,M,English,4,35,88,laptop,round,10000,ten thousand,10000,2,1,4,2001,sharp,2000,0.371794871795
ABBQZ94MQ3K2N,M,English,4,35,88,laptop,round,10000,ten thousand,10000,2,1,4,10000,round,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,88,laptop,round,10000,ten thousand,10000,2,1,4,10001,sharp,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,93,laptop,sharp,500,five hundred two,501,3,0.25,5,500,round,500,0.322222222222
ABBQZ94MQ3K2N,M,English,4,35,93,laptop,sharp,500,five hundred two,501,3,0.25,5,501,sharp,500,0.444444444444
ABBQZ94MQ3K2N,M,English,4,35,93,laptop,sharp,500,five hundred two,501,3,0.25,5,2000,round,2000,0.111111111111
ABBQZ94MQ3K2N,M,English,4,35,93,laptop,sharp,500,five hundred two,501,3,0.25,5,2001,sharp,2000,0.111111111111
ABBQZ94MQ3K2N,M,English,4,35,93,laptop,sharp,500,five hundred two,501,3,0.25,5,10000,round,10000,0.0111111111111
ABBQZ94MQ3K2N,M,English,4,35,93,laptop,sharp,500,five hundred two,501,3,0.25,5,10001,sharp,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,87,laptop,round,2000,two thousand,2000,2,0.75,6,500,round,500,0.111111111111
ABBQZ94MQ3K2N,M,English,4,35,87,laptop,round,2000,two thousand,2000,2,0.75,6,501,sharp,500,0.111111111111
ABBQZ94MQ3K2N,M,English,4,35,87,laptop,round,2000,two thousand,2000,2,0.75,6,2000,round,2000,0.444444444444
ABBQZ94MQ3K2N,M,English,4,35,87,laptop,round,2000,two thousand,2000,2,0.75,6,2001,sharp,2000,0.333333333333
ABBQZ94MQ3K2N,M,English,4,35,87,laptop,round,2000,two thousand,2000,2,0.75,6,10000,round,10000,0.0
ABBQZ94MQ3K2N,M,English,4,35,87,laptop,round,2000,two thousand,2000,2,0.75,6,10001,sharp,10000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,93,laptop,sharp,500,four hundred ninety nine,501,4,0.75,1,500,round,500,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,93,laptop,sharp,500,four hundred ninety nine,501,4,0.75,1,501,sharp,500,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,93,laptop,sharp,500,four hundred ninety nine,501,4,0.75,1,2000,round,2000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,93,laptop,sharp,500,four hundred ninety nine,501,4,0.75,1,2001,sharp,2000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,93,laptop,sharp,500,four hundred ninety nine,501,4,0.75,1,10000,round,10000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,93,laptop,sharp,500,four hundred ninety nine,501,4,0.75,1,10001,sharp,10000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,88,laptop,round,10000,ten thousand,10000,2,1,2,500,round,500,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,88,laptop,round,10000,ten thousand,10000,2,1,2,501,sharp,500,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,88,laptop,round,10000,ten thousand,10000,2,1,2,2000,round,2000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,88,laptop,round,10000,ten thousand,10000,2,1,2,2001,sharp,2000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,88,laptop,round,10000,ten thousand,10000,2,1,2,10000,round,10000,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,88,laptop,round,10000,ten thousand,10000,2,1,2,10001,sharp,10000,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,96,laptop,sharp,10000,nine thousand nine hundred ninety seven,10001,6,0.725,3,500,round,500,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,96,laptop,sharp,10000,nine thousand nine hundred ninety seven,10001,6,0.725,3,501,sharp,500,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,96,laptop,sharp,10000,nine thousand nine hundred ninety seven,10001,6,0.725,3,2000,round,2000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,96,laptop,sharp,10000,nine thousand nine hundred ninety seven,10001,6,0.725,3,2001,sharp,2000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,96,laptop,sharp,10000,nine thousand nine hundred ninety seven,10001,6,0.725,3,10000,round,10000,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,96,laptop,sharp,10000,nine thousand nine hundred ninety seven,10001,6,0.725,3,10001,sharp,10000,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,95,laptop,sharp,2000,one thousand nine hundred ninety seven,2001,6,1,4,500,round,500,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,95,laptop,sharp,2000,one thousand nine hundred ninety seven,2001,6,1,4,501,sharp,500,0.0121951219512
A37RBM3OBGEPCH,F,Spanish,0,25,95,laptop,sharp,2000,one thousand nine hundred ninety seven,2001,6,1,4,2000,round,2000,0.487804878049
A37RBM3OBGEPCH,F,Spanish,0,25,95,laptop,sharp,2000,one thousand nine hundred ninety seven,2001,6,1,4,2001,sharp,2000,0.487804878049
A37RBM3OBGEPCH,F,Spanish,0,25,95,laptop,sharp,2000,one thousand nine hundred ninety seven,2001,6,1,4,10000,round,10000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,95,laptop,sharp,2000,one thousand nine hundred ninety seven,2001,6,1,4,10001,sharp,10000,0.0121951219512
A37RBM3OBGEPCH,F,Spanish,0,25,87,laptop,round,2000,two thousand,2000,2,1,5,500,round,500,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,87,laptop,round,2000,two thousand,2000,2,1,5,501,sharp,500,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,87,laptop,round,2000,two thousand,2000,2,1,5,2000,round,2000,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,87,laptop,round,2000,two thousand,2000,2,1,5,2001,sharp,2000,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,87,laptop,round,2000,two thousand,2000,2,1,5,10000,round,10000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,87,laptop,round,2000,two thousand,2000,2,1,5,10001,sharp,10000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,85,laptop,round,500,five hundred,500,2,0.55,6,500,round,500,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,85,laptop,round,500,five hundred,500,2,0.55,6,501,sharp,500,0.5
A37RBM3OBGEPCH,F,Spanish,0,25,85,laptop,round,500,five hundred,500,2,0.55,6,2000,round,2000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,85,laptop,round,500,five hundred,500,2,0.55,6,2001,sharp,2000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,85,laptop,round,500,five hundred,500,2,0.55,6,10000,round,10000,0.0
A37RBM3OBGEPCH,F,Spanish,0,25,85,laptop,round,500,five hundred,500,2,0.55,6,10001,sharp,10000,0.0
