workerID,gender,language,income,age,domain,order,buyer,interpretation,interpretationType,interpretationRounded,interpretationProb
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,1000,round,1000,0.08
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,1001,sharp,1000,0.08
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,5000,round,5000,0.0857142857143
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,5001,sharp,5000,0.0857142857143
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,10000,round,10000,0.0457142857143
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,10001,sharp,10000,0.0742857142857
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,50,round,50,0.232558139535
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,51,sharp,50,0.232558139535
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,500,round,500,0.104651162791
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,501,sharp,500,0.116279069767
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,1000,round,1000,0.0697674418605
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,1001,sharp,1000,0.0581395348837
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,5000,round,5000,0.0581395348837
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,5001,sharp,5000,0.046511627907
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,10000,round,10000,0.046511627907
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,10001,sharp,10000,0.0348837209302
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,50,round,50,0.0253164556962
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,51,sharp,50,0.0253164556962
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,500,round,500,0.151898734177
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,501,sharp,500,0.139240506329
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,1000,round,1000,0.240506329114
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,1001,sharp,1000,0.23417721519
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,5000,round,5000,0.0632911392405
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,5001,sharp,5000,0.0632911392405
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,10000,round,10000,0.0253164556962
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,10001,sharp,10000,0.0316455696203
