workerID, gender, nativeLanguage, income, age, sentenceID, domain, numberType, utteredPriceRounded, utteredPrice, inferredPrice0, inferredPrice1, inferredPrice2, inferredPrice3, inferredPrice4, inferredPrice5, inferredPrice6, inferredPrice7, inferredPrice8, inferredPrice9,  probOpinion, order, buyer, 
A1OF4LT1OZYTDN, F, English, 8, 55, 26, laptop, sharp, 50, 48, 0.05, 0.05, 0.925, 0.925, 0.85, 0.825, 0.35, 0.275, 0.1, 0.075, 0.05, 10, Charles, 
A1OF4LT1OZYTDN, F, English, 8, 55, 7, electric kettle, sharp, 500, 503, 0.925, 0.95, 0.275, 0.25, 0.05, 0.075, 0.05, 0.05, 0.05, 0.05, 0.975, 11, George, 
A1OF4LT1OZYTDN, F, English, 8, 55, 3, electric kettle, round, 1000, 1000, 0.95, 0.925, 0.375, 0.4, 0.05, 0.075, 0.05, 0.075, 0.05, 0.05, 1, 12, Calvin, 
A1OF4LT1OZYTDN, F, English, 8, 55, 4, electric kettle, round, 5000, 5000, 0.975, 0.925, 0.275, 0.25, 0.075, 0.075, 0.05, 0.05, 0.05, 0.05, 1, 13, David, 
A1OF4LT1OZYTDN, F, English, 8, 55, 21, laptop, round, 50, 50, 0.075, 0.05, 0.925, 0.925, 0.825, 0.825, 0.4, 0.375, 0.1, 0.075, 0.025, 14, Victor, 
A1OF4LT1OZYTDN, F, English, 8, 55, 10, electric kettle, sharp, 10000, 9998, 0.95, 0.95, 0.25, 0.25, 0.075, 0.075, 0.05, 0.05, 0.025, 0, 1, 15, Jake, 
A231P23T5MPXWB, F, english, 8, 65, 27, laptop, sharp, 500, 502, 0, 0, 0.675, 0.65, 0.5, 0.5, 0.35, 0.35, 0.1, 0.075, 0.75, 1, Daniel, 
A231P23T5MPXWB, F, english, 8, 65, 3, electric kettle, round, 1000, 1000, 0.225, 0.525, 0.625, 0.575, 0, 0, 0, 0, 0, 0, 1, 2, Calvin, 
A231P23T5MPXWB, F, english, 8, 65, 2, electric kettle, round, 500, 500, 0.5, 0.425, 0.575, 0.575, 0, 0.075, 0, 0, 0, 0, 0.85, 3, Bob, 
A231P23T5MPXWB, F, english, 8, 65, 11, watch, round, 50, 50, 0.95, 0.925, 0.125, 0.125, 0, 0, 0, 0, 0.025, 0, 0.6, 4, Kenneth, 
A231P23T5MPXWB, F, english, 8, 65, 6, electric kettle, sharp, 50, 52, 0.85, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0.575, 5, Frank, 
A231P23T5MPXWB, F, english, 8, 65, 1, electric kettle, round, 50, 50, 0.925, 0.875, 0, 0.05, 0, 0, 0, 0, 0.025, 0.025, 0.525, 6, Alex, 
A231P23T5MPXWB, F, english, 8, 65, 15, watch, round, 10000, 10000, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0, 0, 0, 0.025, 0.975, 7, Owen, 
A231P23T5MPXWB, F, english, 8, 65, 25, laptop, round, 10000, 10000, 0.025, 0.025, 0.675, 0.675, 0.55, 0.55, 0, 0, 0, 0, 0.725, 8, Barry, 
A231P23T5MPXWB, F, english, 8, 65, 7, electric kettle, sharp, 500, 499, 0.5, 0.5, 0.5, 0.5, 0, 0.025, 0, 0, 0, 0, 0.875, 9, George, 
A231P23T5MPXWB, F, english, 8, 65, 17, watch, sharp, 500, 503, 0.075, 0.075, 0.5, 0.5, 0, 0, 0, 0.025, 0, 0, 0.75, 10, Quinn, 
A231P23T5MPXWB, F, english, 8, 65, 10, electric kettle, sharp, 10000, 10002, 0.5, 0.5, 0.5, 0.5, 0, 0, 0.05, 0, 0, 0, 0.95, 11, Jake, 
A231P23T5MPXWB, F, english, 8, 65, 5, electric kettle, round, 10000, 10000, 0.5, 0.5, 0.6, 0.575, 0, 0, 0, 0.025, 0.05, 0.05, 0.95, 12, Eric, 
A231P23T5MPXWB, F, english, 8, 65, 29, laptop, sharp, 5000, 5002, 0, 0, 0.75, 0.775, 0.65, 0.65, 0, 0.05, 0.025, 0.025, 0.95, 13, Fred, 
A231P23T5MPXWB, F, english, 8, 65, 24, laptop, round, 5000, 5000, 0.025, 0.025, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0, 0.025, 0.975, 14, Albert, 
A231P23T5MPXWB, F, english, 8, 65, 14, watch, round, 5000, 5000, 0.025, 0.025, 0.5, 0.5, 0.025, 0.05, 0.05, 0.05, 0.025, 0.05, 0.95, 15, Nathan, 
A2I4A4WGWII18Z, F, English, 4, 45, 20, watch, sharp, 10000, 10001, 0.75, 0.75, 0.75, 0.7, 0.7, 0.35, 0.35, 0.325, 0.35, 0.325, 0.875, 1, Tom, 
A2I4A4WGWII18Z, F, English, 4, 45, 4, electric kettle, round, 5000, 5000, 0.775, 0.775, 0.225, 0.225, 0.125, 0.125, 0, 0, 0, 0, 0.875, 2, David, 
A2I4A4WGWII18Z, F, English, 4, 45, 16, watch, sharp, 50, 51, 0.575, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 3, Patrick, 
A2I4A4WGWII18Z, F, English, 4, 45, 3, electric kettle, round, 1000, 1000, 0.775, 0.775, 0.425, 0.425, 0, 0, 0, 0, 0, 0, 0.85, 4, Calvin, 
A2I4A4WGWII18Z, F, English, 4, 45, 17, watch, sharp, 500, 498, 0.5, 0.5, 0.75, 0.7, 0, 0, 0, 0, 0, 0, 0.85, 5, Quinn, 
A2I4A4WGWII18Z, F, English, 4, 45, 21, laptop, round, 50, 50, 0.25, 0.25, 0.575, 0.575, 0.6, 0.6, 0, 0, 0, 0, 0.025, 6, Victor, 
A2I4A4WGWII18Z, F, English, 4, 45, 23, laptop, round, 1000, 1000, 0, 0, 0, 0, 1, 0.95, 0, 0, 0, 0, 0.525, 7, Zach, 
A2I4A4WGWII18Z, F, English, 4, 45, 12, watch, round, 500, 500, 0.55, 0.55, 0.675, 0.675, 0, 0, 0, 0, 0, 0, 0.575, 8, Luke, 
A2I4A4WGWII18Z, F, English, 4, 45, 25, laptop, round, 10000, 10000, 0, 0, 0.575, 0.575, 0.675, 0.575, 0, 0, 0, 0, 1, 9, Barry, 
A2I4A4WGWII18Z, F, English, 4, 45, 8, electric kettle, sharp, 1000, 1001, 0.65, 0.65, 0.2, 0.2, 0.05, 0.05, 0, 0, 0, 0, 0.975, 10, Harry, 
A2I4A4WGWII18Z, F, English, 4, 45, 10, electric kettle, sharp, 10000, 9998, 0.65, 0.675, 0.1, 0.075, 0.05, 0.05, 0, 0, 0, 0.025, 1, 11, Jake, 
A2I4A4WGWII18Z, F, English, 4, 45, 29, laptop, sharp, 5000, 4998, 0, 0, 0.525, 0.525, 0.575, 0.575, 0.3, 0.325, 0, 0, 0.85, 12, Fred, 
A2I4A4WGWII18Z, F, English, 4, 45, 7, electric kettle, sharp, 500, 501, 0.625, 0.625, 0.3, 0.3, 0, 0, 0, 0, 0, 0, 0.875, 13, George, 
A2I4A4WGWII18Z, F, English, 4, 45, 11, watch, round, 50, 50, 1, 0.925, 0.125, 0.125, 0, 0, 0, 0, 0, 0, 0.35, 14, Kenneth, 
A2I4A4WGWII18Z, F, English, 4, 45, 26, laptop, sharp, 50, 52, 0.35, 0.35, 0.575, 0.575, 0.575, 0.575, 0, 0, 0, 0, 0.025, 15, Charles, 
A1U89AVJKEXTVN, M, English, 4, 25, 24, laptop, round, 5000, 5000, 0.5, 0.5, 0.525, 0.625, 0.675, 0.675, 0.9, 0.9, 0, 0, 0.975, 1, Albert, 
A1U89AVJKEXTVN, M, English, 4, 25, 20, watch, sharp, 10000, 9997, 0.025, 0.05, 0.45, 0.425, 0.55, 0.6, 0.725, 0.8, 0.725, 0.85, 1, 2, Tom, 
A1U89AVJKEXTVN, M, English, 4, 25, 29, laptop, sharp, 5000, 4997, 0.2, 0.175, 0.5, 0.55, 0.625, 0.6, 0.8, 0.825, 0.075, 0.075, 0.95, 3, Fred, 
A1U89AVJKEXTVN, M, English, 4, 25, 3, electric kettle, round, 1000, 1000, 0.075, 0.075, 0.7, 0.7, 0.875, 0.825, 0.325, 0.4, 0.225, 0.15, 0.725, 4, Calvin, 
A1U89AVJKEXTVN, M, English, 4, 25, 14, watch, round, 5000, 5000, 0.3, 0.275, 0.5, 0.5, 0.65, 0.675, 0.85, 0.825, 0.25, 0.3, 0.925, 5, Nathan, 
A1U89AVJKEXTVN, M, English, 4, 25, 22, laptop, round, 500, 500, 0.075, 0.1, 0.9, 0.875, 0.65, 0.625, 0.05, 0.05, 0.05, 0.025, 0.55, 6, Winston, 
A1U89AVJKEXTVN, M, English, 4, 25, 28, laptop, sharp, 1000, 999, 0.075, 0.1, 0.625, 0.625, 0.8, 0.9, 0.375, 0.4, 0.125, 0.15, 0.675, 7, Ethan, 
A1U89AVJKEXTVN, M, English, 4, 25, 12, watch, round, 500, 500, 0.075, 0.075, 0.875, 0.875, 0.5, 0.5, 0.05, 0.075, 0.025, 0.05, 0.65, 8, Luke, 
A1U89AVJKEXTVN, M, English, 4, 25, 23, laptop, round, 1000, 1000, 0.05, 0.05, 0.5, 0.575, 0.875, 0.85, 0.075, 0.075, 0.075, 0.05, 0.675, 9, Zach, 
A1U89AVJKEXTVN, M, English, 4, 25, 27, laptop, sharp, 500, 503, 0.075, 0.075, 0.75, 0.95, 0.6, 0.6, 0.125, 0.125, 0.075, 0.05, 0.575, 10, Daniel, 
A1U89AVJKEXTVN, M, English, 4, 25, 15, watch, round, 10000, 10000, 0.05, 0.075, 0.575, 0.6, 0.775, 0.725, 0.75, 0.725, 0.75, 0.725, 0.975, 11, Owen, 
A1U89AVJKEXTVN, M, English, 4, 25, 5, electric kettle, round, 10000, 10000, 0.1, 0.075, 0.5, 0.55, 0.825, 0.825, 0.925, 0.875, 0.875, 0.875, 0.9, 12, Eric, 
A1U89AVJKEXTVN, M, English, 4, 25, 21, laptop, round, 50, 50, 0.5, 0.5, 0.625, 0.6, 0.45, 0.45, 0.1, 0.1, 0.075, 0.075, 0.125, 13, Victor, 
A1U89AVJKEXTVN, M, English, 4, 25, 1, electric kettle, round, 50, 50, 0.575, 0.575, 0.625, 0.6, 0.625, 0.625, 0.05, 0.075, 0.05, 0.05, 0.1, 14, Alex, 
A1U89AVJKEXTVN, M, English, 4, 25, 4, electric kettle, round, 5000, 5000, 0.05, 0.05, 0.5, 0.5, 0.625, 0.625, 0.7, 0.7, 0.3, 0.3, 0.85, 15, David, 
A3GK90X2QOFR53, M, English, 6, 35, 2, electric kettle, round, 500, 500, 0.75, 0.75, 0.25, 0.175, 0, 0.025, 0.025, 0.025, 0, 0, 0.975, 1, Bob, 
A3GK90X2QOFR53, M, English, 6, 35, 16, watch, sharp, 50, 47, 0.75, 0.75, 0.325, 0.25, 0.025, 0.025, 0, 0, 0.025, 0.025, 0.25, 2, Patrick, 
A3GK90X2QOFR53, M, English, 6, 35, 25, laptop, round, 10000, 10000, 0.175, 0.175, 0.75, 0.75, 0.725, 0.775, 0.125, 0.125, 0.025, 0, 0.975, 3, Barry, 
A3GK90X2QOFR53, M, English, 6, 35, 8, electric kettle, sharp, 1000, 1001, 0.775, 0.775, 0.3, 0.325, 0, 0, 0, 0, 0.025, 0, 1, 4, Harry, 
A3GK90X2QOFR53, M, English, 6, 35, 24, laptop, round, 5000, 5000, 0.225, 0.225, 0.75, 0.725, 0.775, 0.75, 0.175, 0.125, 0.025, 0.025, 0.25, 5, Albert, 
A3GK90X2QOFR53, M, English, 6, 35, 10, electric kettle, sharp, 10000, 10001, 0.775, 0.775, 0.25, 0.225, 0.075, 0.075, 0.025, 0.025, 0.025, 0, 1, 6, Jake, 
A3GK90X2QOFR53, M, English, 6, 35, 20, watch, sharp, 10000, 9997, 0.75, 0.75, 0.5, 0.5, 0.225, 0.2, 0.025, 0.025, 0.025, 0.025, 0.225, 7, Tom, 
A3GK90X2QOFR53, M, English, 6, 35, 17, watch, sharp, 500, 503, 0.725, 0.75, 0.675, 0.625, 0.275, 0.25, 0.075, 0.125, 0.025, 0.025, 0.55, 8, Quinn, 
A3GK90X2QOFR53, M, English, 6, 35, 1, electric kettle, round, 50, 50, 0.9, 0.9, 0.25, 0.225, 0.1, 0.1, 0, 0, 0, 0, 0.25, 9, Alex, 
A3GK90X2QOFR53, M, English, 6, 35, 28, laptop, sharp, 1000, 1002, 0.175, 0.2, 0.675, 0.7, 0.75, 0.75, 0.125, 0.15, 0, 0, 0.6, 10, Ethan, 
A3GK90X2QOFR53, M, English, 6, 35, 18, watch, sharp, 1000, 1002, 0.675, 0.65, 0.675, 0.65, 0.425, 0.425, 0.175, 0.175, 0.025, 0.025, 0.65, 11, Robert, 
A3GK90X2QOFR53, M, English, 6, 35, 12, watch, round, 500, 500, 0.675, 0.7, 0.5, 0.575, 0.25, 0.25, 0.125, 0.125, 0, 0, 0.675, 12, Luke, 
A3GK90X2QOFR53, M, English, 6, 35, 9, electric kettle, sharp, 5000, 5002, 0.725, 0.75, 0.375, 0.375, 0.075, 0.1, 0.025, 0, 0.025, 0.025, 0.9, 13, Ivan, 
A3GK90X2QOFR53, M, English, 6, 35, 15, watch, round, 10000, 10000, 0.75, 0.775, 0.6, 0.575, 0.325, 0.35, 0.175, 0.175, 0.075, 0.075, 0.925, 14, Owen, 
A3GK90X2QOFR53, M, English, 6, 35, 11, watch, round, 50, 50, 0.775, 0.775, 0.625, 0.625, 0.275, 0.2, 0.05, 0.05, 0.025, 0.025, 0.225, 15, Kenneth, 
A37DZG7WSZJPZ9, M, English, 4, 25, 21, laptop, round, 50, 50, 0, 0, 0.75, 0.65, 0.6, 0.6, 0, 0, 0, 0, 0, 1, Victor, 
A37DZG7WSZJPZ9, M, English, 4, 25, 24, laptop, round, 5000, 5000, 0, 0, 0.5, 0.5, 0.625, 0.525, 0.075, 0.05, 0, 0, 1, 2, Albert, 
A37DZG7WSZJPZ9, M, English, 4, 25, 27, laptop, sharp, 500, 501, 0, 0, 0.75, 0.725, 0.25, 0.175, 0, 0, 0, 0, 0.5, 3, Daniel, 
A37DZG7WSZJPZ9, M, English, 4, 25, 8, electric kettle, sharp, 1000, 998, 0.75, 0.7, 0.05, 0, 0, 0.05, 0, 0, 0, 0, 1, 4, Harry, 
A37DZG7WSZJPZ9, M, English, 4, 25, 29, laptop, sharp, 5000, 5002, 0, 0, 0.575, 0.575, 0.75, 0.7, 0, 0, 0, 0, 1, 5, Fred, 
A37DZG7WSZJPZ9, M, English, 4, 25, 12, watch, round, 500, 500, 0.225, 0.225, 0.75, 0.675, 0.55, 0.525, 0.4, 0.425, 0, 0, 0.625, 6, Luke, 
A37DZG7WSZJPZ9, M, English, 4, 25, 28, laptop, sharp, 1000, 998, 0, 0, 0.375, 0.375, 0.625, 0.65, 0, 0, 0, 0, 0.625, 7, Ethan, 
A37DZG7WSZJPZ9, M, English, 4, 25, 15, watch, round, 10000, 10000, 0.025, 0, 0.375, 0.375, 0.375, 0.375, 0.5, 0.375, 0.65, 0.55, 0.75, 8, Owen, 
A37DZG7WSZJPZ9, M, English, 4, 25, 7, electric kettle, sharp, 500, 503, 0.75, 0.7, 0.075, 0.025, 0, 0, 0, 0, 0, 0, 0.75, 9, George, 
A37DZG7WSZJPZ9, M, English, 4, 25, 26, laptop, sharp, 50, 48, 0, 0, 0.7, 0.675, 0.425, 0.4, 0, 0, 0, 0, 0, 10, Charles, 
A37DZG7WSZJPZ9, M, English, 4, 25, 19, watch, sharp, 5000, 4997, 0.275, 0.25, 0.225, 0.15, 0.225, 0.225, 0.5, 0.625, 0.2, 0.175, 1, 11, Steve, 
A37DZG7WSZJPZ9, M, English, 4, 25, 23, laptop, round, 1000, 1000, 0, 0, 0.325, 0.325, 0.7, 0.575, 0, 0, 0, 0, 0.65, 12, Zach, 
A37DZG7WSZJPZ9, M, English, 4, 25, 9, electric kettle, sharp, 5000, 5002, 0.725, 0.725, 0.125, 0.125, 0, 0, 0, 0, 0, 0, 1, 13, Ivan, 
A37DZG7WSZJPZ9, M, English, 4, 25, 30, laptop, sharp, 10000, 10002, 0, 0, 0.6, 0.6, 0.65, 0.65, 0, 0, 0, 0, 1, 14, Gary, 
A37DZG7WSZJPZ9, M, English, 4, 25, 6, electric kettle, sharp, 50, 49, 0.575, 0.725, 0.25, 0.25, 0, 0, 0, 0, 0, 0, 0.5, 15, Frank, 
A34AC73I1RITRZ, M, English, 4, 35, 2, electric kettle, round, 500, 500, 0.975, 0.975, 0.975, 0.725, 0, 0.025, 0, 0.025, 0.025, 0.025, 0.975, 1, Bob, 
A34AC73I1RITRZ, M, English, 4, 35, 30, laptop, sharp, 10000, 9999, 0.25, 0.275, 0.775, 0.775, 1, 0.975, 0.25, 0.25, 0, 0.025, 1, 2, Gary, 
A34AC73I1RITRZ, M, English, 4, 35, 16, watch, sharp, 50, 49, 0.75, 0.75, 0.25, 0.25, 0.025, 0.025, 0.025, 0.025, 0.025, 0, 0.75, 3, Patrick, 
A34AC73I1RITRZ, M, English, 4, 35, 23, laptop, round, 1000, 1000, 0.025, 0.05, 0.725, 0.725, 0.725, 0.7, 0.275, 0.275, 0.05, 0.025, 0.25, 4, Zach, 
A34AC73I1RITRZ, M, English, 4, 35, 4, electric kettle, round, 5000, 5000, 0.725, 0.725, 0.725, 0.75, 0.275, 0.275, 0, 0.025, 0.025, 0.025, 1, 5, David, 
A34AC73I1RITRZ, M, English, 4, 35, 1, electric kettle, round, 50, 50, 0.75, 0.75, 0.725, 0.75, 0.2, 0.275, 0.025, 0.025, 0.025, 0.025, 0.75, 6, Alex, 
A34AC73I1RITRZ, M, English, 4, 35, 14, watch, round, 5000, 5000, 0.975, 0.975, 0.35, 0.3, 0.275, 0.175, 0.15, 0.05, 0.025, 0.025, 1, 7, Nathan, 
A34AC73I1RITRZ, M, English, 4, 35, 24, laptop, round, 5000, 5000, 0.25, 0.25, 0.975, 0.975, 0.775, 0.75, 0.35, 0.325, 0.075, 0.075, 0.75, 8, Albert, 
A34AC73I1RITRZ, M, English, 4, 35, 25, laptop, round, 10000, 10000, 0.325, 0.275, 0.975, 0.975, 0.75, 0.75, 0.25, 0.25, 0.075, 0.05, 1, 9, Barry, 
A34AC73I1RITRZ, M, English, 4, 35, 27, laptop, sharp, 500, 501, 0.3, 0.3, 0.975, 0.975, 0.75, 0.75, 0.275, 0.275, 0.075, 0.05, 0.25, 10, Daniel, 
A34AC73I1RITRZ, M, English, 4, 35, 5, electric kettle, round, 10000, 10000, 0.675, 0.7, 0.725, 0.75, 0.25, 0.275, 0.025, 0.025, 0.025, 0.025, 1, 11, Eric, 
A34AC73I1RITRZ, M, English, 4, 35, 7, electric kettle, sharp, 500, 501, 0.425, 0.375, 0.675, 0.65, 0.3, 0.25, 0.15, 0.125, 0.025, 0.025, 0.75, 12, George, 
A34AC73I1RITRZ, M, English, 4, 35, 13, watch, round, 1000, 1000, 0.975, 0.95, 0.35, 0.325, 0.225, 0.25, 0.1, 0.075, 0.075, 0.075, 0.975, 13, Matt, 
A34AC73I1RITRZ, M, English, 4, 35, 15, watch, round, 10000, 10000, 0.975, 0.95, 0.35, 0.35, 0.275, 0.25, 0.15, 0.125, 0.075, 0.075, 1, 14, Owen, 
A34AC73I1RITRZ, M, English, 4, 35, 11, watch, round, 50, 50, 0.95, 0.95, 0.3, 0.275, 0.175, 0.175, 0.1, 0.1, 0.05, 0.025, 0.25, 15, Kenneth, 
A1VSHM4NLZ705D, M, English, 4, 35, 3, electric kettle, round, 1000, 1000, 0.275, 0.275, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, Calvin, 
A1VSHM4NLZ705D, M, English, 4, 35, 21, laptop, round, 50, 50, 0.1, 0.1, 0.775, 0.775, 0.5, 0.5, 0, 0, 0, 0, 0, 2, Victor, 
A1VSHM4NLZ705D, M, English, 4, 35, 9, electric kettle, sharp, 5000, 5002, 0.5, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, Ivan, 
A1VSHM4NLZ705D, M, English, 4, 35, 18, watch, sharp, 1000, 1002, 0.725, 0.725, 0.5, 0.5, 0.5, 0.5, 0.25, 0.225, 0.25, 0.225, 0.5, 4, Robert, 
A1VSHM4NLZ705D, M, English, 4, 35, 4, electric kettle, round, 5000, 5000, 0.625, 0.525, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, David, 
A1VSHM4NLZ705D, M, English, 4, 35, 23, laptop, round, 1000, 1000, 0.15, 0.05, 0.8, 0.8, 0.65, 0, 0, 0, 0, 0, 0.55, 6, Zach, 
A1VSHM4NLZ705D, M, English, 4, 35, 30, laptop, sharp, 10000, 9997, 0.075, 0.075, 0.725, 0.725, 0.3, 0.3, 0, 0, 0, 0, 1, 7, Gary, 
A1VSHM4NLZ705D, M, English, 4, 35, 22, laptop, round, 500, 500, 0.075, 0.025, 0.825, 0.825, 0.5, 0.5, 0, 0, 0, 0, 0.5, 8, Winston, 
A1VSHM4NLZ705D, M, English, 4, 35, 28, laptop, sharp, 1000, 1002, 0.075, 0.075, 0.775, 0.775, 0.5, 0.5, 0, 0, 0, 0, 0.725, 9, Ethan, 
A1VSHM4NLZ705D, M, English, 4, 35, 2, electric kettle, round, 500, 500, 0.5, 0.55, 0.025, 0, 0, 0, 0, 0, 0, 0, 0.9, 10, Bob, 
A1VSHM4NLZ705D, M, English, 4, 35, 12, watch, round, 500, 500, 0.7, 0.675, 0.575, 0.575, 0.5, 0.5, 0.175, 0.15, 0, 0, 0.5, 11, Luke, 
A1VSHM4NLZ705D, M, English, 4, 35, 1, electric kettle, round, 50, 50, 0.525, 0.525, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 12, Alex, 
A1VSHM4NLZ705D, M, English, 4, 35, 20, watch, sharp, 10000, 9997, 0.725, 0.725, 0.425, 0.425, 0.35, 0.35, 0.125, 0.1, 0, 0, 1, 13, Tom, 
A1VSHM4NLZ705D, M, English, 4, 35, 26, laptop, sharp, 50, 51, 0, 0, 0.675, 0.675, 0.575, 0.575, 0.05, 0.05, 0, 0, 0, 14, Charles, 
A1VSHM4NLZ705D, M, English, 4, 35, 14, watch, round, 5000, 5000, 0.725, 0.725, 0.6, 0.5, 0.25, 0.225, 0, 0, 0, 0, 0.975, 15, Nathan, 
A27PBC5O3Z5ZED, M, English, 6, 35, 2, electric kettle, round, 500, 500, 0, 0, 1, 1, 0.05, 0.1, 0, 0, 0, 0, 1, 1, Bob, 
A27PBC5O3Z5ZED, M, English, 6, 35, 29, laptop, sharp, 5000, 5002, 0, 0, 0, 0, 0, 0, 0.05, 1, 0, 0, 1, 2, Fred, 
A27PBC5O3Z5ZED, M, English, 6, 35, 27, laptop, sharp, 500, 497, 0, 0, 0.125, 1, 0, 0, 0, 0, 0, 0, 0.25, 3, Daniel, 
A27PBC5O3Z5ZED, M, English, 6, 35, 16, watch, sharp, 50, 53, 0.15, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 4, Patrick, 
A27PBC5O3Z5ZED, M, English, 6, 35, 14, watch, round, 5000, 5000, 0, 0, 0, 0, 0, 0, 1, 0.9, 0, 0.025, 1, 5, Nathan, 
A27PBC5O3Z5ZED, M, English, 6, 35, 30, laptop, sharp, 10000, 9999, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 1, 1, 6, Gary, 
A27PBC5O3Z5ZED, M, English, 6, 35, 11, watch, round, 50, 50, 1, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 7, Kenneth, 
A27PBC5O3Z5ZED, M, English, 6, 35, 20, watch, sharp, 10000, 10002, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 1, 1, 8, Tom, 
A27PBC5O3Z5ZED, M, English, 6, 35, 13, watch, round, 1000, 1000, 0, 0, 0, 0, 1, 0.8, 0, 0, 0, 0, 0.975, 9, Matt, 
A27PBC5O3Z5ZED, M, English, 6, 35, 10, electric kettle, sharp, 10000, 9999, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 1, 1, 10, Jake, 
A27PBC5O3Z5ZED, M, English, 6, 35, 28, laptop, sharp, 1000, 1002, 0, 0, 0, 0, 0.1, 1, 0, 0, 0, 0, 0.55, 11, Ethan, 
A27PBC5O3Z5ZED, M, English, 6, 35, 12, watch, round, 500, 500, 0, 0, 1, 0.825, 0, 0, 0, 0, 0, 0, 0.9, 12, Luke, 
A27PBC5O3Z5ZED, M, English, 6, 35, 4, electric kettle, round, 5000, 5000, 0, 0, 0, 0, 0, 0, 1, 0.825, 0, 0, 1, 13, David, 
A27PBC5O3Z5ZED, M, English, 6, 35, 26, laptop, sharp, 50, 52, 0.075, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, Charles, 
A27PBC5O3Z5ZED, M, English, 6, 35, 5, electric kettle, round, 10000, 10000, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.875, 1, 15, Eric, 
A18FK1XR73EQ2W, M, English, 4, 35, 28, laptop, sharp, 1000, 1003, 0.025, 0.025, 0.025, 0.025, 0.05, 1, 0, 0, 0, 0, 0.75, 1, Ethan, 
A18FK1XR73EQ2W, M, English, 4, 35, 8, electric kettle, sharp, 1000, 999, 0.6, 0.6, 0.025, 0.025, 0.05, 0.225, 0, 0, 0, 0, 1, 2, Harry, 
A18FK1XR73EQ2W, M, English, 4, 35, 2, electric kettle, round, 500, 500, 0.85, 0.75, 0.225, 0.225, 0, 0, 0, 0, 0, 0, 0.75, 3, Bob, 
A18FK1XR73EQ2W, M, English, 4, 35, 27, laptop, sharp, 500, 499, 0, 0, 0.5, 1, 0.025, 0.025, 0, 0, 0, 0, 0.125, 4, Daniel, 
A18FK1XR73EQ2W, M, English, 4, 35, 25, laptop, round, 10000, 10000, 0, 0, 0.375, 0.35, 0.85, 0.85, 0.225, 0.225, 0.025, 0.025, 0.975, 5, Barry, 
A18FK1XR73EQ2W, M, English, 4, 35, 19, watch, sharp, 5000, 4997, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.5, 0.85, 0, 0, 0.975, 6, Steve, 
A18FK1XR73EQ2W, M, English, 4, 35, 7, electric kettle, sharp, 500, 503, 0.75, 0.75, 0.075, 0.175, 0.025, 0.025, 0, 0, 0, 0, 0.95, 7, George, 
A18FK1XR73EQ2W, M, English, 4, 35, 30, laptop, sharp, 10000, 10003, 0.025, 0.025, 0.025, 0.025, 0.875, 0.85, 0.35, 0.325, 0.175, 0.175, 1, 8, Gary, 
A18FK1XR73EQ2W, M, English, 4, 35, 26, laptop, sharp, 50, 48, 0.25, 0.5, 0.65, 0.65, 0.025, 0.025, 0, 0, 0, 0, 0.1, 9, Charles, 
A18FK1XR73EQ2W, M, English, 4, 35, 23, laptop, round, 1000, 1000, 0.025, 0.025, 0.025, 0.025, 0.95, 0.9, 0.025, 0.025, 0, 0, 0.75, 10, Zach, 
A18FK1XR73EQ2W, M, English, 4, 35, 10, electric kettle, sharp, 10000, 9997, 0.85, 0.85, 0.025, 0.025, 0, 0, 0, 0, 0, 0, 0.75, 11, Jake, 
A18FK1XR73EQ2W, M, English, 4, 35, 6, electric kettle, sharp, 50, 51, 0.725, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, 12, Frank, 
A18FK1XR73EQ2W, M, English, 4, 35, 11, watch, round, 50, 50, 1, 0.925, 0.05, 0.05, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.3, 13, Kenneth, 
A18FK1XR73EQ2W, M, English, 4, 35, 1, electric kettle, round, 50, 50, 1, 0.925, 0.025, 0.025, 0, 0, 0, 0, 0, 0, 0.325, 14, Alex, 
A18FK1XR73EQ2W, M, English, 4, 35, 29, laptop, sharp, 5000, 4999, 0.025, 0.025, 0.025, 0.025, 0.075, 0.075, 0.925, 1, 0, 0, 0.95, 15, Fred, 
